9|9|32|2.01999999999999990E+001|2005
17|17|329|1.09000000000000000E+001|2005
42|42|325|5.08999999999999990E+001|2005
50|50|307|5.05000000000000000E+001|2005
68|68|632|7.07000000000000030E+001|2005
92|92|50|4.02000000000000030E+001|2005
103|103|18|6.02999999999999970E+001|2005
127|127|11|1.01000000000000000E+001|2005
139|139|325|3.01999999999999990E+001|2005
147|147|8|3.05000000000000000E+001|2005
168|168|618|4.02000000000000030E+001|2005
176|176|300|5.05000000000000000E+001|2005
198|198|637|2.05000000000000000E+001|2005
222|222|334|3.03000000000000010E+001|2005
229|229|316|9.02999999999999970E+001|2005
253|253|335|8.07999999999999970E+001|2005
269|269|312|5.05000000000000000E+001|2005
277|277|49|2.03999999999999990E+001|2005
302|302|607|4.03999999999999990E+001|2005
310|310|536|8.07000000000000030E+001|2005
320|320|348|4.00000000000000000E+001|2005
344|344|264|8.00000000000000040E-001|2005
355|355|119|7.07000000000000030E+001|2005
379|379|184|6.03999999999999990E+001|2005
399|399|261|3.03000000000000010E+001|2005
407|407|199|3.06000000000000010E+001|2005
428|428|168|7.00000000000000000E+001|2005
436|436|168|4.01000000000000010E+001|2005
450|450|37|4.07000000000000030E+001|2005
474|474|221|2.00000000000000000E+001|2005
481|481|224|6.02999999999999970E+001|2005
505|505|315|8.07999999999999970E+001|2005
522|522|644|2.01999999999999990E+001|2005
530|530|547|1.00000000000000000E+001|2005
553|553|135|1.01000000000000000E+001|2005
561|561|248|3.00000000000000000E+001|2005
583|583|222|5.03999999999999990E+001|2005
607|607|212|7.09000000000000060E+001|2005
612|612|183|1.01000000000000000E+001|2005
636|636|300|6.07999999999999970E+001|2005
648|648|49|7.07000000000000030E+001|2005
656|656|311|8.04000000000000060E+001|2005
683|683|642|5.07000000000000030E+001|2005
691|691|632|3.01999999999999990E+001|2005
709|709|336|9.09000000000000060E+001|2005
733|733|525|7.00999999999999940E+001|2005
742|742|307|8.02000000000000030E+001|2005
766|766|11|1.00000000000000010E-001|2005
782|782|314|3.01000000000000010E+001|2005
790|790|343|4.03999999999999990E+001|2005
813|813|644|2.01999999999999990E+001|2005
821|821|69|8.07999999999999970E+001|2005
835|835|339|7.00999999999999940E+001|2005
859|859|361|6.06000000000000010E+001|2005
