12|12|22|2.01999999999999990E+001|2005
20|20|52|2.08000000000000010E+001|2005
47|47|6|4.05000000000000000E+001|2005
55|55|34|6.08999999999999990E+001|2005
65|65|315|4.07999999999999970E+001|2005
89|89|359|4.07000000000000030E+001|2005
98|98|40|3.06000000000000010E+001|2005
122|122|10|6.01000000000000010E+001|2005
142|142|314|3.08000000000000010E+001|2005
150|150|25|5.02000000000000030E+001|2005
173|173|626|8.05000000000000000E+001|2005
181|181|307|7.07999999999999970E+001|2005
195|195|352|0.00000000000000000E+000|2005
219|219|642|6.03999999999999990E+001|2005
224|224|52|6.06000000000000010E+001|2005
248|248|242|4.06000000000000010E+001|2005
264|264|612|6.07000000000000030E+001|2005
272|272|360|9.05999999999999940E+001|2005
299|299|307|0.00000000000000000E+000|2005
307|307|312|4.02999999999999970E+001|2005
325|325|325|1.08000000000000010E+001|2005
349|349|151|3.00000000000000000E+001|2005
358|358|21|2.00000000000000000E+001|2005
382|382|249|6.05000000000000000E+001|2005
394|394|182|1.01000000000000000E+001|2005
402|402|204|7.09000000000000060E+001|2005
425|425|164|2.08000000000000010E+001|2005
433|433|206|7.07000000000000030E+001|2005
455|455|35|1.01999999999999990E+001|2005
479|479|218|2.03999999999999990E+001|2005
484|484|199|6.06000000000000010E+001|2005
508|508|69|1.09000000000000000E+001|2005
527|527|70|9.09000000000000060E+001|2005
535|535|337|6.06000000000000010E+001|2005
556|556|237|2.01000000000000010E+001|2005
564|564|247|2.03000000000000010E+001|2005
578|578|194|2.06000000000000010E+001|2005
602|602|209|2.03999999999999990E+001|2005
609|609|217|0.00000000000000000E+000|2005
633|633|51|2.03000000000000010E+001|2005
653|653|68|3.01999999999999990E+001|2005
661|661|60|8.07999999999999970E+001|2005
686|686|545|2.05000000000000000E+001|2005
694|694|50|3.06000000000000010E+001|2005
704|704|331|1.01999999999999990E+001|2005
728|728|343|4.06000000000000010E+001|2005
739|739|59|7.07000000000000030E+001|2005
763|763|19|8.00000000000000040E-001|2005
779|779|638|0.00000000000000000E+000|2005
787|787|634|6.06000000000000010E+001|2005
808|808|343|5.08999999999999990E+001|2005
816|816|642|7.00999999999999940E+001|2005
838|838|360|8.00000000000000040E-001|2005
862|862|71|2.03999999999999990E+001|2005
869|869|68|1.01000000000000000E+001|2005
893|893|14|4.00000000000000020E-001|2005
905|905|34|9.05999999999999940E+001|2005
913|913|27|6.01000000000000010E+001|2005
938|938|548|6.99999999999999960E-001|2005
946|946|311|5.05000000000000000E+001|2005
964|964|2|1.01000000000000000E+001|2005
988|988|38|6.05000000000000000E+001|2005
999|999|24|6.02999999999999970E+001|2005
1023|1023|553|3.03000000000000010E+001|2008
1034|1034|611|7.02000000000000030E+001|2008
1042|1042|627|4.03999999999999990E+001|2008
1065|1065|539|4.03999999999999990E+001|2008
1073|1073|334|9.04000000000000060E+001|2008
1095|1095|335|4.02999999999999970E+001|2008
1119|1119|298|8.07999999999999970E+001|2008
1124|1124|275|7.07000000000000030E+001|2008
1148|1148|50|2.00000000000000000E+001|2008
1160|1160|71|6.07000000000000030E+001|2008
1168|1168|637|3.03000000000000010E+001|2008
1195|1195|361|2.01999999999999990E+001|2008
1203|1203|66|2.01000000000000010E+001|2008
1221|1221|217|4.02000000000000030E+001|2008
1245|1245|14|7.07000000000000030E+001|2008
1254|1254|12|1.00000000000000010E-001|2008
1278|1278|237|2.05000000000000000E+001|2008
1294|1294|233|7.05000000000000000E+001|2008
1302|1302|223|2.01999999999999990E+001|2008
1325|1325|147|7.09000000000000060E+001|2008
1333|1333|193|6.06000000000000010E+001|2008
1347|1347|15|2.01000000000000010E+001|2008
1371|1371|15|5.00000000000000000E+001|2008
1376|1376|226|5.06000000000000010E+001|2008
1400|1400|156|2.06000000000000010E+001|2008
1420|1420|611|5.07000000000000030E+001|2008
1428|1428|359|8.05000000000000000E+001|2008
1455|1455|611|0.00000000000000000E+000|2008
1463|1463|178|5.99999999999999980E-001|2008
1473|1473|215|4.03999999999999990E+001|2008
1497|1497|238|4.07000000000000030E+001|2008
1506|1506|269|3.01000000000000010E+001|2008
1530|1530|299|5.99999999999999980E-001|2008
1545|1545|168|5.02999999999999970E+001|2008
1553|1553|182|4.03999999999999990E+001|2008
1578|1578|5|2.08999999999999990E+001|2008
1586|1586|31|8.05999999999999940E+001|2008
1604|1604|265|7.07000000000000030E+001|2008
1628|1628|255|9.00999999999999940E+001|2008
1639|1639|131|8.05000000000000000E+001|2008
1663|1663|199|7.00999999999999940E+001|2008
1675|1675|26|6.06000000000000010E+001|2008
1683|1683|36|2.00000000000000010E-001|2008
1704|1704|6|1.06000000000000000E+001|2008
1712|1712|211|6.99999999999999960E-001|2008
1734|1734|252|1.01000000000000000E+001|2008
1758|1758|614|5.07000000000000030E+001|2008
1765|1765|642|4.07000000000000030E+001|2008
1789|1789|307|2.00000000000000000E+001|2008
1805|1805|190|0.00000000000000000E+000|2008
1813|1813|224|7.02999999999999970E+001|2008
1838|1838|120|9.00999999999999940E+001|2008
1846|1846|161|1.05000000000000000E+001|2008
1856|1856|243|9.09000000000000060E+001|2008
1880|1880|338|7.07000000000000030E+001|2008
1891|1891|347|2.06999999999999990E+001|2008
1915|1915|60|9.05000000000000000E+001|2008
1935|1935|336|7.09000000000000060E+001|2008
1943|1943|315|5.00000000000000000E+001|2008
1964|1964|546|2.99999999999999990E-001|2008
1972|1972|310|3.03000000000000010E+001|2008
1986|1986|337|0.00000000000000000E+000|2008
2010|2010|35|8.05000000000000000E+001|2009
2017|2017|644|9.00000000000000020E-001|2009
2041|2041|22|2.00000000000000010E-001|2009
2048|2048|39|8.05000000000000000E+001|2009
2072|2072|69|6.06000000000000010E+001|2009
2083|2083|33|8.07999999999999970E+001|2009
2107|2107|7|7.02999999999999970E+001|2009
2125|2125|24|3.03000000000000010E+001|2009
2133|2133|18|4.02000000000000030E+001|2009
2158|2158|29|2.01000000000000010E+001|2009
2166|2166|334|7.07000000000000030E+001|2009
2178|2178|545|9.09000000000000060E+001|2009
2202|2202|66|8.04000000000000060E+001|2009
2209|2209|311|6.02000000000000030E+001|2009
2233|2233|543|8.00000000000000040E-001|2009
2255|2255|260|7.09000000000000060E+001|2009
2263|2263|240|0.00000000000000000E+000|2009
2284|2284|543|7.07000000000000030E+001|2009
2292|2292|481|2.06999999999999990E+001|2009
2308|2308|315|8.02000000000000030E+001|2009
2332|2332|329|7.02000000000000030E+001|2009
2343|2343|312|9.00999999999999940E+001|2009
2367|2367|71|6.08999999999999990E+001|2009
2377|2377|311|7.07000000000000030E+001|2009
2385|2385|611|4.01000000000000010E+001|2009
2410|2410|224|1.01000000000000000E+001|2009
2418|2418|337|2.99999999999999990E-001|2009
2438|2438|632|3.01999999999999990E+001|2009
2462|2462|368|8.05999999999999940E+001|2009
2469|2469|547|5.07000000000000030E+001|2009
2493|2493|301|1.01000000000000000E+001|2009
2507|2507|226|7.02000000000000030E+001|2009
2515|2515|115|3.08999999999999990E+001|2009
2536|2536|238|8.05999999999999940E+001|2009
2544|2544|158|1.06000000000000000E+001|2009
2563|2563|261|9.05000000000000000E+001|2009
2587|2587|238|4.03999999999999990E+001|2009
2592|2592|278|6.08999999999999990E+001|2009
2616|2616|18|5.05000000000000000E+001|2009
2638|2638|19|3.03000000000000010E+001|2009
2646|2646|24|0.00000000000000000E+000|2009
2669|2669|2|9.00000000000000020E-001|2009
2677|2677|270|7.00000000000000000E+001|2009
2689|2689|264|6.06000000000000010E+001|2009
2713|2713|536|7.05999999999999940E+001|2009
2722|2722|631|9.00999999999999940E+001|2009
2746|2746|545|3.03000000000000010E+001|2009
2764|2764|648|9.02999999999999970E+001|2009
2772|2772|147|6.00000000000000000E+001|2009
2799|2799|274|9.04000000000000060E+001|2009
2807|2807|225|7.00000000000000000E+001|2009
2823|2823|117|6.07999999999999970E+001|2009
2847|2847|261|2.00000000000000000E+001|2009
2852|2852|60|6.06000000000000010E+001|2009
2876|2876|316|2.01999999999999990E+001|2009
2890|2890|543|9.09000000000000060E+001|2009
2898|2898|612|5.06000000000000010E+001|2009
2921|2921|66|2.01999999999999990E+001|2009
2929|2929|642|3.08000000000000010E+001|2009
2949|2949|299|9.05000000000000000E+001|2009
2973|2973|30|6.06000000000000010E+001|2009
2982|2982|31|1.01000000000000000E+001|2009
3006|3006|355|1.00000000000000010E-001|2010
3016|3016|39|9.02999999999999970E+001|2010
3024|3024|311|3.03000000000000010E+001|2010
3051|3051|28|8.09000000000000060E+001|2010
3059|3059|20|6.07000000000000030E+001|2010
3078|3078|62|6.02999999999999970E+001|2010
3102|3102|10|6.08999999999999990E+001|2010
3109|3109|54|5.99999999999999980E-001|2010
3133|3133|39|9.02000000000000030E+001|2010
3147|3147|238|4.07999999999999970E+001|2010
3155|3155|213|6.07999999999999970E+001|2010
3176|3176|234|2.05000000000000000E+001|2010
3184|3184|260|3.03000000000000010E+001|2010
3204|3204|220|8.07999999999999970E+001|2010
3228|3228|9|4.03999999999999990E+001|2010
3239|3239|19|1.01000000000000000E+001|2010
3263|3263|13|3.06000000000000010E+001|2010
3273|3273|633|7.07999999999999970E+001|2010
3281|3281|611|8.07999999999999970E+001|2010
3306|3306|4|3.08999999999999990E+001|2010
3314|3314|13|9.09000000000000060E+001|2010
3330|3330|301|3.08000000000000010E+001|2010
3354|3354|68|3.08999999999999990E+001|2010
3361|3361|339|9.05999999999999940E+001|2010
3385|3385|638|4.05000000000000000E+001|2010
3407|3407|299|3.06999999999999990E+001|2010
3415|3415|312|9.07999999999999970E+001|2010
3436|3436|331|7.07000000000000030E+001|2010
3444|3444|339|2.03000000000000010E+001|2010
3456|3456|53|9.09000000000000060E+001|2010
3480|3480|385|4.02999999999999970E+001|2010
3491|3491|312|8.05000000000000000E+001|2010
3515|3515|299|2.06000000000000010E+001|2010
3533|3533|216|2.01999999999999990E+001|2010
3541|3541|257|1.01000000000000000E+001|2010
3566|3566|343|6.02999999999999970E+001|2010
3574|3574|552|4.00000000000000000E+001|2010
3589|3589|635|4.05000000000000000E+001|2010
3613|3613|300|5.05000000000000000E+001|2010
3622|3622|545|6.05000000000000000E+001|2010
3646|3646|326|1.01000000000000000E+001|2010
3656|3656|71|6.02000000000000030E+001|2010
3664|3664|310|2.05000000000000000E+001|2010
3691|3691|117|8.09000000000000060E+001|2010
3699|3699|166|5.05000000000000000E+001|2010
3719|3719|155|9.04000000000000060E+001|2010
3743|3743|336|1.05000000000000000E+001|2010
3748|3748|331|6.02000000000000030E+001|2010
3772|3772|249|4.03999999999999990E+001|2010
3786|3786|208|5.05000000000000000E+001|2010
3794|3794|245|0.00000000000000000E+000|2010
3817|3817|241|5.08999999999999990E+001|2010
3825|3825|117|5.00000000000000000E-001|2010
3841|3841|277|5.05000000000000000E+001|2010
3865|3865|276|6.03999999999999990E+001|2010
3874|3874|336|6.02000000000000030E+001|2010
3898|3898|49|2.06999999999999990E+001|2010
3916|3916|553|4.03999999999999990E+001|2010
3924|3924|187|2.08999999999999990E+001|2010
3951|3951|267|3.03000000000000010E+001|2010
3959|3959|242|3.03999999999999990E+001|2010
3971|3971|258|1.03000000000000010E+001|2010
3995|3995|224|5.02000000000000030E+001|2010
4000|4000|261|5.02999999999999970E+001|2006
6011|6011|361|8.07999999999999970E+001|2001
6031|6031|338|6.00000000000000000E+001|2001
6039|6039|312|0.00000000000000000E+000|2001
6060|6060|13|3.03000000000000010E+001|2001
6068|6068|39|8.09000000000000060E+001|2001
6082|6082|187|4.07000000000000030E+001|2001
6106|6106|267|6.07000000000000030E+001|2001
6113|6113|238|2.01999999999999990E+001|2001
6137|6137|536|6.02999999999999970E+001|2001
6144|6144|59|5.00000000000000000E+001|2001
6168|6168|611|7.07000000000000030E+001|2001
6179|6179|300|6.03999999999999990E+001|2001
6203|6203|241|2.99999999999999990E-001|2001
6221|6221|165|1.01000000000000000E+001|2001
6229|6229|32|5.03999999999999990E+001|2001
6254|6254|13|1.01000000000000000E+001|2001
6262|6262|648|6.06000000000000010E+001|2001
6274|6274|536|1.00000000000000000E+001|2001
6298|6298|8|2.08999999999999990E+001|2001
6305|6305|23|3.08000000000000010E+001|2001
6329|6329|40|6.06000000000000010E+001|2001
6351|6351|14|3.03000000000000010E+001|2001
6359|6359|383|1.01000000000000000E+001|2001
6380|6380|547|2.05000000000000000E+001|2001
6388|6388|53|6.02000000000000030E+001|2001
6404|6404|55|5.07000000000000030E+001|2001
6428|6428|325|7.04000000000000060E+001|2001
6439|6439|612|3.06999999999999990E+001|2001
6463|6463|339|7.02000000000000030E+001|2001
6473|6473|302|5.05000000000000000E+001|2001
6481|6481|339|9.00000000000000000E+001|2001
6506|6506|644|2.06999999999999990E+001|2001
6514|6514|26|7.07000000000000030E+001|2001
6534|6534|609|8.04000000000000060E+001|2001
6558|6558|545|4.02999999999999970E+001|2001
6565|6565|612|9.05000000000000000E+001|2001
6589|6589|616|5.02000000000000030E+001|2001
6603|6603|301|5.02000000000000030E+001|2001
6611|6611|359|3.01999999999999990E+001|2001
6632|6632|147|5.05000000000000000E+001|2001
6640|6640|247|3.03000000000000010E+001|2001
6659|6659|368|2.05000000000000000E+001|2001
6683|6683|609|1.05000000000000000E+001|2001
6688|6688|634|2.00000000000000010E-001|2001
6712|6712|202|5.00000000000000000E+001|2001
6734|6734|7|2.01999999999999990E+001|2001
6742|6742|115|7.07999999999999970E+001|2001
6765|6765|144|2.01999999999999990E+001|2001
6773|6773|255|8.07000000000000030E+001|2001
6785|6785|160|5.06000000000000010E+001|2001
6809|6809|279|2.01000000000000010E+001|2001
6818|6818|159|4.01000000000000010E+001|2001
6842|6842|247|6.08999999999999990E+001|2001
6860|6860|336|1.00000000000000000E+001|2001
6868|6868|66|5.05000000000000000E+001|2001
6895|6895|207|4.07000000000000030E+001|2001
6903|6903|177|2.01999999999999990E+001|2001
6919|6919|16|3.03000000000000010E+001|2001
6943|6943|121|4.00000000000000020E-001|2001
6948|6948|159|2.06999999999999990E+001|2001
6972|6972|215|8.05000000000000000E+001|2001
6986|6986|168|4.00000000000000000E+001|2001
6994|6994|147|5.02000000000000030E+001|2001
7017|7017|223|8.02999999999999970E+001|2002
7025|7025|276|9.09000000000000060E+001|2002
7045|7045|246|2.01999999999999990E+001|2002
7069|7069|385|8.02000000000000030E+001|2002
7078|7078|49|7.02999999999999970E+001|2002
7102|7102|347|9.09000000000000060E+001|2002
7112|7112|339|5.01000000000000010E+001|2002
7120|7120|310|9.00000000000000020E-001|2002
7147|7147|147|6.06000000000000010E+001|2002
7155|7155|153|2.08000000000000010E+001|2002
7174|7174|250|3.05000000000000000E+001|2002
7198|7198|3|2.08000000000000010E+001|2002
7205|7205|26|3.03000000000000010E+001|2002
7229|7229|368|2.05000000000000000E+001|2002
7243|7243|10|5.03999999999999990E+001|2002
7251|7251|34|4.03999999999999990E+001|2002
7272|7272|12|8.05999999999999940E+001|2002
7280|7280|19|6.08999999999999990E+001|2002
7300|7300|27|4.08999999999999990E+001|2002
7324|7324|614|7.07000000000000030E+001|2002
7335|7335|28|8.02000000000000030E+001|2002
7359|7359|315|7.07000000000000030E+001|2002
7369|7369|49|5.02000000000000030E+001|2002
7377|7377|347|6.08999999999999990E+001|2002
7402|7402|53|9.05999999999999940E+001|2002
7410|7410|298|7.00999999999999940E+001|2002
7426|7426|316|5.07000000000000030E+001|2002
7450|7450|49|5.00000000000000000E+001|2002
7457|7457|326|8.00000000000000000E+001|2002
7481|7481|302|0.00000000000000000E+000|2002
7503|7503|307|9.00999999999999940E+001|2002
7511|7511|383|9.09000000000000060E+001|2002
7532|7532|329|1.09000000000000000E+001|2002
7540|7540|326|2.00000000000000000E+001|2002
7552|7552|616|6.05000000000000000E+001|2002
7576|7576|315|3.08999999999999990E+001|2002
7587|7587|326|9.00999999999999940E+001|2002
7611|7611|311|9.09000000000000060E+001|2002
7629|7629|180|2.03000000000000010E+001|2002
7637|7637|156|5.05000000000000000E+001|2002
7662|7662|638|9.00000000000000000E+001|2002
7670|7670|352|2.01999999999999990E+001|2002
7685|7685|372|0.00000000000000000E+000|2002
7709|7709|9|6.99999999999999960E-001|2002
7718|7718|38|1.09000000000000000E+001|2002
7742|7742|35|6.01000000000000010E+001|2002
7752|7752|299|1.01999999999999990E+001|2002
7760|7760|66|9.09000000000000060E+001|2002
7787|7787|298|4.07999999999999970E+001|2002
7795|7795|337|2.00000000000000000E+001|2002
7815|7815|616|1.00000000000000000E+001|2002
7839|7839|372|5.02000000000000030E+001|2002
7844|7844|536|9.02000000000000030E+001|2002
7868|7868|545|5.06000000000000010E+001|2002
7882|7882|546|7.02999999999999970E+001|2002
7890|7890|627|4.05000000000000000E+001|2002
7913|7913|626|8.02999999999999970E+001|2002
7921|7921|355|4.02000000000000030E+001|2002
7937|7937|385|4.01000000000000010E+001|2002
7961|7961|347|8.02999999999999970E+001|2002
7970|7970|626|5.05000000000000000E+001|2002
7994|7994|299|1.01000000000000000E+001|2002
8012|8012|326|2.00000000000000000E+001|2003
8020|8020|352|9.04000000000000060E+001|2003
8047|8047|158|8.00000000000000000E+001|2003
8055|8055|260|6.06000000000000010E+001|2003
8067|8067|238|4.07000000000000030E+001|2003
8091|8091|9|9.09000000000000060E+001|2003
8096|8096|3|0.00000000000000000E+000|2003
8120|8120|614|3.00000000000000000E+001|2003
8142|8142|638|6.06000000000000010E+001|2003
8150|8150|612|8.00000000000000040E-001|2003
8173|8173|250|2.01999999999999990E+001|2003
8181|8181|205|3.03000000000000010E+001|2003
8204|8204|300|1.00000000000000000E+001|2003
8212|8212|334|2.03000000000000010E+001|2003
8239|8239|633|1.01999999999999990E+001|2003
8247|8247|618|2.01999999999999990E+001|2003
8257|8257|196|5.99999999999999980E-001|2003
8281|8281|193|5.05000000000000000E+001|2003
8290|8290|174|6.06000000000000010E+001|2003
8314|8314|184|2.03999999999999990E+001|2003
8334|8334|133|3.03000000000000010E+001|2003
8342|8342|263|3.05000000000000000E+001|2003
8365|8365|167|7.07000000000000030E+001|2003
8373|8373|221|5.05000000000000000E+001|2003
8387|8387|183|4.00000000000000020E-001|2003
8411|8411|627|1.01000000000000000E+001|2003
8416|8416|131|0.00000000000000000E+000|2003
8440|8440|115|6.02000000000000030E+001|2003
8456|8456|241|7.00000000000000000E+001|2003
8464|8464|218|3.01999999999999990E+001|2003
8491|8491|204|5.00000000000000000E+001|2003
