6|6|22|5.02000000000000030E+001|2005
30|30|32|4.02999999999999970E+001|2005
37|37|343|4.03999999999999990E+001|2005
61|61|40|8.05000000000000000E+001|2005
75|75|28|1.06999999999999990E+001|2005
83|83|322|9.09000000000000060E+001|2005
104|104|3|8.07999999999999970E+001|2005
112|112|34|8.07999999999999970E+001|2005
132|132|50|1.01000000000000000E+001|2005
156|156|301|3.08999999999999990E+001|2005
167|167|631|6.99999999999999960E-001|2005
191|191|300|2.01999999999999990E+001|2005
201|201|69|3.08000000000000010E+001|2005
209|209|325|4.03999999999999990E+001|2005
234|234|299|1.01000000000000000E+001|2005
242|242|211|2.08000000000000010E+001|2005
258|258|345|4.06000000000000010E+001|2005
282|282|301|8.02999999999999970E+001|2005
289|289|301|5.08999999999999990E+001|2005
313|313|626|7.00000000000000000E+001|2005
335|335|269|4.07999999999999970E+001|2005
343|343|191|0.00000000000000000E+000|2005
364|364|35|5.05000000000000000E+001|2005
372|372|26|9.09000000000000060E+001|2005
384|384|206|1.03000000000000010E+001|2005
408|408|170|4.00000000000000020E-001|2005
419|419|160|4.07999999999999970E+001|2005
443|443|224|0.00000000000000000E+000|2005
461|461|33|6.03999999999999990E+001|2005
469|469|278|3.08000000000000010E+001|2005
494|494|255|3.03000000000000010E+001|2005
502|502|49|1.01000000000000000E+001|2005
517|517|310|8.07000000000000030E+001|2005
541|541|312|5.08999999999999990E+001|2005
550|550|257|9.09000000000000060E+001|2005
574|574|276|4.00000000000000020E-001|2005
584|584|207|5.03999999999999990E+001|2005
592|592|209|8.04000000000000060E+001|2005
619|619|49|1.00000000000000010E-001|2005
627|627|360|8.07000000000000030E+001|2005
647|647|612|5.06000000000000010E+001|2005
671|671|326|2.99999999999999990E-001|2005
676|676|616|5.00000000000000000E+001|2005
700|700|644|9.09000000000000060E+001|2005
714|714|623|5.05000000000000000E+001|2005
722|722|336|1.01000000000000000E+001|2005
745|745|372|1.01000000000000000E+001|2005
753|753|4|1.03000000000000010E+001|2005
769|769|30|8.07999999999999970E+001|2005
793|793|310|9.05000000000000000E+001|2005
802|802|536|6.06000000000000010E+001|2005
826|826|298|3.00000000000000000E+001|2005
844|844|536|5.08999999999999990E+001|2005
852|852|311|8.07999999999999970E+001|2005
879|879|607|4.02000000000000030E+001|2005
887|887|369|2.01999999999999990E+001|2005
899|899|20|1.01000000000000000E+001|2005
923|923|69|9.09000000000000060E+001|2005
928|928|638|9.00000000000000000E+001|2005
952|952|35|7.05999999999999940E+001|2005
974|974|635|1.00000000000000010E-001|2005
982|982|616|8.07999999999999970E+001|2005
1005|1005|36|6.03999999999999990E+001|2008
1013|1013|2|5.00000000000000000E+001|2008
1024|1024|310|5.00000000000000000E+001|2008
1048|1048|383|4.03999999999999990E+001|2008
1059|1059|322|2.01000000000000010E+001|2008
1083|1083|315|8.07999999999999970E+001|2008
1101|1101|301|5.06000000000000010E+001|2008
1109|1109|627|4.02000000000000030E+001|2008
1134|1134|242|8.09000000000000060E+001|2008
1142|1142|536|3.00000000000000000E+001|2008
1154|1154|348|7.07000000000000030E+001|2008
1178|1178|59|3.08999999999999990E+001|2008
1185|1185|546|0.00000000000000000E+000|2008
1209|1209|609|3.01999999999999990E+001|2008
1231|1231|132|1.05000000000000000E+001|2008
1239|1239|172|6.07000000000000030E+001|2008
1260|1260|230|4.01000000000000010E+001|2008
1268|1268|211|5.02999999999999970E+001|2008
1284|1284|231|9.09000000000000060E+001|2008
1308|1308|226|7.07000000000000030E+001|2008
1319|1319|271|4.03999999999999990E+001|2008
1343|1343|18|5.05000000000000000E+001|2008
1353|1353|12|0.00000000000000000E+000|2008
1361|1361|12|6.06000000000000010E+001|2008
1386|1386|229|8.07000000000000030E+001|2008
1394|1394|223|4.02999999999999970E+001|2008
1414|1414|631|9.09000000000000060E+001|2008
1438|1438|548|7.07000000000000030E+001|2008
1445|1445|53|5.06000000000000010E+001|2008
1469|1469|200|4.03999999999999990E+001|2008
1483|1483|225|1.00000000000000000E+001|2008
1491|1491|201|2.08000000000000010E+001|2008
1512|1512|197|8.09000000000000060E+001|2008
1520|1520|265|4.05000000000000000E+001|2008
1539|1539|164|3.03000000000000010E+001|2008
1563|1563|204|4.03999999999999990E+001|2008
1568|1568|261|4.03999999999999990E+001|2008
1592|1592|126|2.06000000000000010E+001|2008
1614|1614|223|8.05000000000000000E+001|2008
1622|1622|198|7.02000000000000030E+001|2008
1645|1645|237|9.04000000000000060E+001|2008
1653|1653|251|7.07000000000000030E+001|2008
1665|1665|271|6.99999999999999960E-001|2008
1689|1689|24|2.99999999999999990E-001|2008
1698|1698|9|3.03000000000000010E+001|2008
1722|1722|175|4.01000000000000010E+001|2008
1740|1740|241|6.08999999999999990E+001|2008
1748|1748|147|2.01999999999999990E+001|2008
1775|1775|302|8.05000000000000000E+001|2008
1783|1783|66|2.03999999999999990E+001|2008
1799|1799|224|1.09000000000000000E+001|2008
1823|1823|162|1.04000000000000000E+001|2008
1828|1828|174|8.07999999999999970E+001|2008
1852|1852|183|4.03999999999999990E+001|2008
1866|1866|266|6.06000000000000010E+001|2008
1874|1874|250|8.09000000000000060E+001|2008
1897|1897|539|4.07999999999999970E+001|2008
1905|1905|307|6.07000000000000030E+001|2008
1925|1925|300|4.02000000000000030E+001|2008
1949|1949|325|7.00999999999999940E+001|2008
1958|1958|372|3.03999999999999990E+001|2008
1982|1982|302|4.06000000000000010E+001|2008
1992|1992|3|6.06000000000000010E+001|2008
2000|2000|7|9.02999999999999970E+001|2006
2027|2027|9|8.02999999999999970E+001|2009
2035|2035|4|7.04000000000000060E+001|2009
2058|2058|299|4.03999999999999990E+001|2009
2066|2066|59|0.00000000000000000E+000|2009
2089|2089|638|1.01000000000000000E+001|2009
2097|2097|50|1.09000000000000000E+001|2009
2119|2119|33|9.09000000000000060E+001|2009
2143|2143|347|6.01000000000000010E+001|2009
2148|2148|301|5.05000000000000000E+001|2009
2172|2172|343|2.01999999999999990E+001|2009
2184|2184|641|1.03000000000000010E+001|2009
2192|2192|355|5.07999999999999970E+001|2009
2219|2219|307|6.06000000000000010E+001|2009
2227|2227|644|1.06000000000000000E+001|2009
2245|2245|633|6.03999999999999990E+001|2009
2269|2269|69|2.06000000000000010E+001|2009
2278|2278|548|4.01000000000000010E+001|2009
2302|2302|638|2.01999999999999990E+001|2009
2318|2318|338|2.05000000000000000E+001|2009
2326|2326|301|4.07000000000000030E+001|2009
2349|2349|336|4.08999999999999990E+001|2009
2357|2357|609|7.07000000000000030E+001|2009
2371|2371|546|8.05000000000000000E+001|2009
2395|2395|536|4.03999999999999990E+001|2009
2400|2400|326|5.05000000000000000E+001|2009
2424|2424|66|7.00999999999999940E+001|2009
2444|2444|543|7.07000000000000030E+001|2009
2452|2452|301|7.04000000000000060E+001|2009
2479|2479|633|6.99999999999999960E-001|2009
2487|2487|49|1.01999999999999990E+001|2009
2497|2497|221|8.02999999999999970E+001|2009
2521|2521|32|2.01999999999999990E+001|2009
2530|2530|38|7.02000000000000030E+001|2009
2554|2554|262|0.00000000000000000E+000|2009
2569|2569|199|2.08999999999999990E+001|2009
2577|2577|256|9.02000000000000030E+001|2009
2602|2602|164|7.05000000000000000E+001|2009
2610|2610|252|1.01999999999999990E+001|2009
2628|2628|3|4.01000000000000010E+001|2009
2652|2652|30|9.05000000000000000E+001|2009
2663|2663|190|0.00000000000000000E+000|2009
2687|2687|128|9.07000000000000030E+001|2009
2699|2699|133|2.06000000000000010E+001|2009
2707|2707|49|1.03000000000000010E+001|2009
2728|2728|299|2.03999999999999990E+001|2009
2736|2736|611|2.08000000000000010E+001|2009
2758|2758|618|8.07999999999999970E+001|2009
2782|2782|194|1.04000000000000000E+001|2009
2789|2789|232|9.02999999999999970E+001|2009
2813|2813|183|4.00000000000000000E+001|2009
2829|2829|167|7.02000000000000030E+001|2009
2837|2837|120|3.08999999999999990E+001|2009
2862|2862|635|4.02999999999999970E+001|2009
2870|2870|302|7.07999999999999970E+001|2009
2880|2880|298|4.03999999999999990E+001|2009
2904|2904|316|5.05000000000000000E+001|2009
2915|2915|307|7.07000000000000030E+001|2009
2939|2939|298|6.08999999999999990E+001|2009
2959|2959|40|6.06000000000000010E+001|2009
2967|2967|3|1.04000000000000000E+001|2009
2988|2988|52|1.00000000000000010E-001|2009
2996|2996|35|4.06000000000000010E+001|2009
3010|3010|37|5.05000000000000000E+001|2010
3034|3034|29|1.01000000000000000E+001|2010
3041|3041|316|4.03999999999999990E+001|2010
3065|3065|27|3.08999999999999990E+001|2010
3084|3084|623|9.09000000000000060E+001|2010
3092|3092|54|3.03000000000000010E+001|2010
3119|3119|62|5.05000000000000000E+001|2010
3127|3127|39|8.02000000000000030E+001|2010
3137|3137|223|6.06000000000000010E+001|2010
3161|3161|117|3.01999999999999990E+001|2010
3170|3170|208|1.04000000000000000E+001|2010
3194|3194|129|6.08999999999999990E+001|2010
3214|3214|9|8.07999999999999970E+001|2010
3222|3222|17|3.05000000000000000E+001|2010
3245|3245|53|3.03000000000000010E+001|2010
3253|3253|547|5.05000000000000000E+001|2010
3267|3267|609|6.06000000000000010E+001|2010
3291|3291|539|4.03999999999999990E+001|2010
3296|3296|383|7.07999999999999970E+001|2010
3320|3320|40|6.06000000000000010E+001|2010
3336|3336|644|6.99999999999999960E-001|2010
3344|3344|539|7.07000000000000030E+001|2010
3371|3371|43|1.01000000000000000E+001|2010
3379|3379|302|9.05999999999999940E+001|2010
3397|3397|631|7.02000000000000030E+001|2010
3421|3421|626|5.01000000000000010E+001|2010
3430|3430|252|2.01999999999999990E+001|2010
3454|3454|611|8.09000000000000060E+001|2010
3466|3466|542|3.08999999999999990E+001|2010
3474|3474|368|9.07999999999999970E+001|2010
3497|3497|51|2.05000000000000000E+001|2010
3505|3505|69|4.03999999999999990E+001|2010
3527|3527|127|9.09000000000000060E+001|2010
3551|3551|180|5.07000000000000030E+001|2010
3556|3556|185|6.06000000000000010E+001|2010
3580|3580|542|4.02999999999999970E+001|2010
3599|3599|68|8.00000000000000000E+001|2010
3607|3607|69|7.02000000000000030E+001|2010
3628|3628|358|5.05000000000000000E+001|2010
3636|3636|553|7.02000000000000030E+001|2010
3650|3650|374|1.01000000000000000E+001|2010
3674|3674|22|2.01999999999999990E+001|2010
3681|3681|20|9.02999999999999970E+001|2010
3705|3705|188|1.06000000000000000E+001|2010
3725|3725|49|8.00999999999999940E+001|2010
3733|3733|631|4.05000000000000000E+001|2010
3758|3758|361|9.09000000000000060E+001|2010
3766|3766|71|6.05000000000000000E+001|2010
3776|3776|147|3.08999999999999990E+001|2010
3800|3800|260|2.00000000000000000E+001|2010
3811|3811|196|0.00000000000000000E+000|2010
