14|14|543|0.00000000000000000E+000|2005
22|22|536|6.06000000000000010E+001|2005
45|45|25|9.00000000000000000E+001|2005
53|53|8|3.03000000000000010E+001|2005
67|67|543|9.07000000000000030E+001|2005
91|91|338|0.00000000000000000E+000|2005
96|96|13|2.05000000000000000E+001|2005
120|120|13|9.07000000000000030E+001|2005
140|140|28|3.03000000000000010E+001|2005
148|148|40|4.03999999999999990E+001|2005
175|175|338|8.02000000000000030E+001|2005
183|183|638|9.00000000000000000E+001|2005
193|193|637|3.03000000000000010E+001|2005
217|217|547|7.07000000000000030E+001|2005
226|226|635|9.09000000000000060E+001|2005
250|250|178|2.01999999999999990E+001|2005
266|266|623|7.04000000000000060E+001|2005
274|274|331|9.09000000000000060E+001|2005
297|297|616|4.07999999999999970E+001|2005
305|305|547|9.09000000000000060E+001|2005
327|327|300|3.03000000000000010E+001|2005
351|351|265|4.08999999999999990E+001|2005
356|356|275|6.00000000000000000E+001|2005
380|380|214|6.02000000000000030E+001|2005
392|392|135|6.06000000000000010E+001|2005
400|400|202|6.02999999999999970E+001|2005
427|427|156|7.07000000000000030E+001|2005
435|435|274|7.07000000000000030E+001|2005
453|453|21|2.08999999999999990E+001|2005
477|477|241|5.03999999999999990E+001|2005
486|486|237|0.00000000000000000E+000|2005
510|510|347|9.09000000000000060E+001|2005
525|525|374|3.06999999999999990E+001|2005
533|533|634|9.09000000000000060E+001|2005
558|558|278|3.03000000000000010E+001|2005
566|566|229|4.03999999999999990E+001|2005
576|576|243|3.01000000000000010E+001|2005
600|600|211|4.02000000000000030E+001|2005
611|611|269|6.02000000000000030E+001|2005
635|635|633|6.06000000000000010E+001|2005
655|655|298|7.07000000000000030E+001|2005
663|663|545|4.02999999999999970E+001|2005
684|684|316|1.00000000000000000E+001|2005
692|692|329|2.00000000000000000E+001|2005
706|706|385|4.02999999999999970E+001|2005
730|730|623|1.08000000000000010E+001|2005
737|737|322|6.06000000000000010E+001|2005
761|761|29|3.06000000000000010E+001|2005
777|777|368|4.06000000000000010E+001|2005
785|785|53|9.09000000000000060E+001|2005
810|810|300|4.07999999999999970E+001|2005
818|818|310|9.07000000000000030E+001|2005
836|836|53|1.01000000000000000E+001|2005
860|860|631|5.00000000000000000E+001|2005
871|871|612|8.00000000000000000E+001|2005
895|895|25|9.00000000000000000E+001|2005
907|907|20|6.02000000000000030E+001|2005
915|915|13|9.02000000000000030E+001|2005
936|936|543|7.09000000000000060E+001|2005
944|944|40|0.00000000000000000E+000|2005
966|966|8|1.06000000000000000E+001|2005
990|990|24|1.06000000000000000E+001|2005
997|997|21|2.08000000000000010E+001|2005
1021|1021|60|5.00000000000000000E-001|2008
1032|1032|49|8.04000000000000060E+001|2008
1040|1040|32|2.05000000000000000E+001|2008
1067|1067|338|4.06000000000000010E+001|2008
1075|1075|59|2.08000000000000010E+001|2008
1093|1093|612|5.99999999999999980E-001|2008
1117|1117|547|4.03999999999999990E+001|2008
1126|1126|149|3.08000000000000010E+001|2008
1150|1150|552|4.03999999999999990E+001|2008
1162|1162|648|9.09000000000000060E+001|2008
1170|1170|312|3.01999999999999990E+001|2008
1193|1193|609|3.08999999999999990E+001|2008
1201|1201|310|8.00000000000000040E-001|2008
1223|1223|248|5.02000000000000030E+001|2008
1247|1247|36|1.00000000000000000E+001|2008
1252|1252|22|7.02999999999999970E+001|2008
1276|1276|125|1.08000000000000010E+001|2008
1292|1292|115|6.06000000000000010E+001|2008
1300|1300|274|6.06000000000000010E+001|2008
1327|1327|279|6.06000000000000010E+001|2008
1335|1335|250|9.00999999999999940E+001|2008
1345|1345|3|6.06000000000000010E+001|2008
1369|1369|184|6.05000000000000000E+001|2008
1378|1378|155|3.03000000000000010E+001|2008
1402|1402|120|0.00000000000000000E+000|2008
1422|1422|345|0.00000000000000000E+000|2008
1430|1430|311|3.03000000000000010E+001|2008
1453|1453|641|2.03999999999999990E+001|2008
1461|1461|257|9.05000000000000000E+001|2008
1475|1475|226|5.00000000000000000E+001|2008
1499|1499|147|0.00000000000000000E+000|2008
1504|1504|279|4.02999999999999970E+001|2008
1528|1528|301|7.05000000000000000E+001|2008
1547|1547|149|1.09000000000000000E+001|2008
1555|1555|235|6.07000000000000030E+001|2008
1576|1576|19|5.03999999999999990E+001|2008
1584|1584|10|2.08999999999999990E+001|2008
1606|1606|175|4.06000000000000010E+001|2008
1630|1630|147|7.05999999999999940E+001|2008
1637|1637|163|5.05000000000000000E+001|2008
1661|1661|183|4.02000000000000030E+001|2008
1673|1673|18|3.03000000000000010E+001|2008
1681|1681|18|8.00000000000000000E+001|2008
1706|1706|30|3.03000000000000010E+001|2008
1714|1714|172|7.07000000000000030E+001|2008
1732|1732|162|5.05000000000000000E+001|2008
1756|1756|368|5.05000000000000000E+001|2008
1767|1767|539|1.00000000000000000E+001|2008
1791|1791|335|6.06000000000000010E+001|2008
1807|1807|150|2.01999999999999990E+001|2008
1815|1815|144|9.04000000000000060E+001|2008
1836|1836|121|3.06000000000000010E+001|2008
1844|1844|182|4.03999999999999990E+001|2008
